Date,24HPass,3DPass,7DPass,Trips,Miles,Year,Month,Day,MonthYear
2015-04-11,1600.0,,59.0,20451,39786.0,2015,4,11,2015-04-01
2015-04-12,1951.0,,87.0,21851,46764.0,2015,4,12,2015-04-01
2015-04-13,603.0,,73.0,26980,43753.0,2015,4,13,2015-04-01
2015-04-14,334.0,,53.0,24452,36555.0,2015,4,14,2015-04-01
2015-04-15,733.0,,84.0,30184,49727.0,2015,4,15,2015-04-01
2015-04-16,617.0,,57.0,29273,45915.0,2015,4,16,2015-04-01
2015-04-17,671.0,,81.0,26164,42203.0,2015,4,17,2015-04-01
2015-04-18,3685.0,,138.0,31024,71371.0,2015,4,18,2015-04-01
2015-04-19,1851.0,,103.0,23444,46416.0,2015,4,19,2015-04-01
2015-04-20,96.0,,23.0,12080,16377.0,2015,4,20,2015-04-01
2015-04-21,608.0,,88.0,27057,43508.0,2015,4,21,2015-04-01
2015-04-22,374.0,,51.0,23893,35999.0,2015,4,22,2015-04-01
2015-04-23,311.0,,61.0,23886,34259.0,2015,4,23,2015-04-01
2015-04-24,421.0,,37.0,22605,32678.0,2015,4,24,2015-04-01
2015-04-25,2095.0,,85.0,22963,46054.0,2015,4,25,2015-04-01
2015-04-26,1999.0,,128.0,23608,48664.0,2015,4,26,2015-04-01
2015-04-27,609.0,,99.0,27657,43197.0,2015,4,27,2015-04-01
2015-04-28,893.0,,98.0,32481,54129.0,2015,4,28,2015-04-01
2015-04-29,1087.0,,150.0,34427,59166.0,2015,4,29,2015-04-01
2015-04-30,785.0,,102.0,31756,51077.0,2015,4,30,2015-04-01
2015-05-01,917.0,,106.0,30345,48736.0,2015,5,1,2015-05-01
2015-05-02,2799.0,,138.0,28295,60188.0,2015,5,2,2015-05-01
2015-05-03,3361.0,,154.0,30446,69728.0,2015,5,3,2015-05-01
2015-05-04,1397.0,,191.0,35115,63531.0,2015,5,4,2015-05-01
2015-05-05,987.0,,145.0,35990,60088.0,2015,5,5,2015-05-01
2015-05-06,712.0,,90.0,32788,50987.0,2015,5,6,2015-05-01
2015-05-07,1271.0,,133.0,37762,64189.0,2015,5,7,2015-05-01
2015-05-08,1596.0,,170.0,37206,64255.0,2015,5,8,2015-05-01
2015-05-09,2077.0,,158.0,26813,51941.0,2015,5,9,2015-05-01
2015-05-10,2444.0,,189.0,28962,62364.0,2015,5,10,2015-05-01
2015-05-11,1084.0,,198.0,35068,57873.0,2015,5,11,2015-05-01
2015-05-12,1103.0,,179.0,38186,62939.0,2015,5,12,2015-05-01
2015-05-13,891.0,,119.0,36162,57091.0,2015,5,13,2015-05-01
2015-05-14,4927.0,,82.0,44429,80286.0,2015,5,14,2015-05-01
2015-05-15,1665.0,,181.0,37687,64660.0,2015,5,15,2015-05-01
2015-05-16,2392.0,,155.0,26142,50862.0,2015,5,16,2015-05-01
2015-05-17,3499.0,,189.0,34006,73458.0,2015,5,17,2015-05-01
2015-05-18,1031.0,,129.0,33527,53794.0,2015,5,18,2015-05-01
2015-05-19,943.0,,177.0,36272,58026.0,2015,5,19,2015-05-01
2015-05-20,923.0,,100.0,36020,57290.0,2015,5,20,2015-05-01
2015-05-21,746.0,,105.0,33076,50277.0,2015,5,21,2015-05-01
2015-05-22,1356.0,,150.0,33898,58351.0,2015,5,22,2015-05-01
2015-05-23,2967.0,,166.0,25985,56999.0,2015,5,23,2015-05-01
2015-05-24,3689.0,,156.0,27400,66211.0,2015,5,24,2015-05-01
2015-05-25,3392.0,,221.0,30636,69099.0,2015,5,25,2015-05-01
2015-05-26,1202.0,,188.0,38282,64504.0,2015,5,26,2015-05-01
2015-05-27,879.0,,124.0,35952,57511.0,2015,5,27,2015-05-01
2015-05-28,1014.0,,144.0,38291,61662.0,2015,5,28,2015-05-01
2015-05-29,1648.0,,134.0,40179,69343.0,2015,5,29,2015-05-01
2015-05-30,3082.0,,192.0,33503,69481.0,2015,5,30,2015-05-01
2015-05-31,1606.0,,105.0,21196,40580.0,2015,5,31,2015-05-01
2015-06-01,162.0,,41.0,16079,20369.0,2015,6,1,2015-06-01
2015-06-02,75.0,,35.0,12706,15730.0,2015,6,2,2015-06-01
2015-06-03,1129.0,,143.0,36345,58749.0,2015,6,3,2015-06-01
2015-06-04,806.0,,147.0,34390,52792.0,2015,6,4,2015-06-01
2015-06-05,959.0,,117.0,32861,51079.0,2015,6,5,2015-06-01
2015-06-06,2457.0,,144.0,27910,55613.0,2015,6,6,2015-06-01
2015-06-07,3295.0,,169.0,32881,71994.0,2015,6,7,2015-06-01
2015-06-08,1045.0,,168.0,35453,58140.0,2015,6,8,2015-06-01
2015-06-09,889.0,,140.0,37322,59489.0,2015,6,9,2015-06-01
2015-06-10,1223.0,,140.0,41386,69035.0,2015,6,10,2015-06-01
2015-06-11,1060.0,,137.0,39083,62993.0,2015,6,11,2015-06-01
2015-06-12,1374.0,,131.0,36801,60933.0,2015,6,12,2015-06-01
2015-06-13,3045.0,,168.0,31772,67103.0,2015,6,13,2015-06-01
2015-06-14,2633.0,,192.0,29829,62977.0,2015,6,14,2015-06-01
2015-06-15,575.0,,122.0,26533,38705.0,2015,6,15,2015-06-01
2015-06-16,798.0,,151.0,33832,52864.0,2015,6,16,2015-06-01
2015-06-17,1145.0,,160.0,40009,65208.0,2015,6,17,2015-06-01
2015-06-18,792.0,,144.0,37326,56562.0,2015,6,18,2015-06-01
2015-06-19,1543.0,,143.0,39350,66914.0,2015,6,19,2015-06-01
2015-06-20,1747.0,,125.0,24937,45872.0,2015,6,20,2015-06-01
2015-06-21,2295.0,,140.0,27486,55513.0,2015,6,21,2015-06-01
2015-06-22,1282.0,,202.0,39758,66659.0,2015,6,22,2015-06-01
2015-06-23,824.0,,147.0,34182,52805.0,2015,6,23,2015-06-01
2015-06-24,1270.0,,189.0,43484,73125.0,2015,6,24,2015-06-01
2015-06-25,1166.0,,135.0,41618,68362.0,2015,6,25,2015-06-01
2015-06-26,1579.0,,182.0,40599,68529.0,2015,6,26,2015-06-01
2015-06-27,1143.0,,65.0,16271,28233.0,2015,6,27,2015-06-01
2015-06-28,1610.0,,101.0,21588,42273.0,2015,6,28,2015-06-01
2015-06-29,1452.0,,196.0,39785,69309.0,2015,6,29,2015-06-01
2015-06-30,1220.0,,156.0,39839,65564.0,2015,6,30,2015-06-01
2015-07-01,1251.0,,142.0,39019,64472.0,2015,7,1,2015-07-01
2015-07-02,1411.0,,175.0,36962,62434.0,2015,7,2,2015-07-01
2015-07-03,2818.0,,173.0,27821,58884.0,2015,7,3,2015-07-01
2015-07-04,3036.0,,130.0,22347,53110.0,2015,7,4,2015-07-01
2015-07-05,2829.0,,180.0,26708,61185.0,2015,7,5,2015-07-01
2015-07-06,1287.0,,224.0,36174,62539.0,2015,7,6,2015-07-01
2015-07-07,1071.0,,200.0,37930,63163.0,2015,7,7,2015-07-01
2015-07-08,823.0,,139.0,35900,57751.0,2015,7,8,2015-07-01
2015-07-09,900.0,,122.0,32734,52402.0,2015,7,9,2015-07-01
2015-07-10,1724.0,,143.0,39687,71490.0,2015,7,10,2015-07-01
2015-07-11,3190.0,,178.0,32620,69705.0,2015,7,11,2015-07-01
2015-07-12,2875.0,,166.0,31853,68158.0,2015,7,12,2015-07-01
2015-07-13,1273.0,,238.0,39586,67998.0,2015,7,13,2015-07-01
2015-07-14,754.0,,145.0,36671,58900.0,2015,7,14,2015-07-01
2015-07-15,873.0,,111.0,35855,57781.0,2015,7,15,2015-07-01
2015-07-16,1676.0,,197.0,43302,76535.0,2015,7,16,2015-07-01
2015-07-17,1815.0,,161.0,40782,73884.0,2015,7,17,2015-07-01
2015-07-18,2800.0,,165.0,29619,61739.0,2015,7,18,2015-07-01
2015-07-19,2709.0,,169.0,29332,61512.0,2015,7,19,2015-07-01
2015-07-20,1052.0,,205.0,35960,59568.0,2015,7,20,2015-07-01
2015-07-21,1234.0,,170.0,39557,66191.0,2015,7,21,2015-07-01
2015-07-22,1363.0,,179.0,43602,75758.0,2015,7,22,2015-07-01
2015-07-23,1404.0,,166.0,43319,75512.0,2015,7,23,2015-07-01
2015-07-24,1778.0,,174.0,41201,72841.0,2015,7,24,2015-07-01
2015-07-25,3535.0,,148.0,32458,73133.0,2015,7,25,2015-07-01
2015-07-26,2889.0,,171.0,31325,66278.0,2015,7,26,2015-07-01
2015-07-27,1232.0,,230.0,39602,67841.0,2015,7,27,2015-07-01
2015-07-28,1245.0,,181.0,41321,69131.0,2015,7,28,2015-07-01
2015-07-29,1085.0,,153.0,40267,66299.0,2015,7,29,2015-07-01
2015-07-30,785.0,,108.0,31878,50297.0,2015,7,30,2015-07-01
2015-07-31,1723.0,,177.0,39360,69897.0,2015,7,31,2015-07-01
2015-08-01,4286.0,,234.0,36088,84287.0,2015,8,1,2015-08-01
2015-08-02,3189.0,,204.0,32482,72633.0,2015,8,2,2015-08-01
2015-08-03,1400.0,,230.0,39912,69232.0,2015,8,3,2015-08-01
2015-08-04,1393.0,,168.0,41672,71146.0,2015,8,4,2015-08-01
2015-08-05,1357.0,,160.0,42149,71111.0,2015,8,5,2015-08-01
2015-08-06,1498.0,,170.0,43455,74669.0,2015,8,6,2015-08-01
2015-08-07,1862.0,,154.0,41967,74844.0,2015,8,7,2015-08-01
2015-08-08,5101.0,,205.0,39866,95931.0,2015,8,8,2015-08-01
2015-08-09,3425.0,,177.0,33654,78144.0,2015,8,9,2015-08-01
2015-08-10,1518.0,,228.0,40718,74754.0,2015,8,10,2015-08-01
2015-08-11,622.0,,107.0,25692,42534.0,2015,8,11,2015-08-01
2015-08-12,1458.0,,196.0,44145,80366.0,2015,8,12,2015-08-01
2015-08-13,1479.0,,155.0,43174,78784.0,2015,8,13,2015-08-01
2015-08-14,1778.0,,195.0,40903,72319.0,2015,8,14,2015-08-01
2015-08-15,4773.0,,226.0,38777,92390.0,2015,8,15,2015-08-01
2015-08-16,2720.0,,179.0,30337,65629.0,2015,8,16,2015-08-01
2015-08-17,1285.0,,180.0,37446,64425.0,2015,8,17,2015-08-01
2015-08-18,1163.0,,158.0,39913,67805.0,2015,8,18,2015-08-01
2015-08-19,1266.0,,151.0,40721,69834.0,2015,8,19,2015-08-01
2015-08-20,1275.0,,140.0,39275,66772.0,2015,8,20,2015-08-01
2015-08-21,1572.0,,160.0,38033,66202.0,2015,8,21,2015-08-01
2015-08-22,3632.0,,190.0,34269,77058.0,2015,8,22,2015-08-01
2015-08-23,2960.0,,178.0,33059,71456.0,2015,8,23,2015-08-01
2015-08-24,1253.0,,182.0,38676,68193.0,2015,8,24,2015-08-01
2015-08-25,1224.0,,178.0,41052,71734.0,2015,8,25,2015-08-01
2015-08-26,1247.0,,159.0,42373,73578.0,2015,8,26,2015-08-01
2015-08-27,1333.0,,161.0,42801,74735.0,2015,8,27,2015-08-01
2015-08-28,1774.0,,160.0,41418,74240.0,2015,8,28,2015-08-01
2015-08-29,3470.0,,197.0,34053,74840.0,2015,8,29,2015-08-01
2015-08-30,2902.0,,189.0,32581,68990.0,2015,8,30,2015-08-01
2015-08-31,1197.0,,194.0,40043,67836.0,2015,8,31,2015-08-01
2015-09-01,1199.0,,185.0,43069,72939.0,2015,9,1,2015-09-01
2015-09-02,1244.0,,162.0,43004,72983.0,2015,9,2,2015-09-01
2015-09-03,1251.0,,193.0,42462,71265.0,2015,9,3,2015-09-01
2015-09-04,1843.0,,211.0,39572,70681.0,2015,9,4,2015-09-01
2015-09-05,4271.0,,228.0,33669,77956.0,2015,9,5,2015-09-01
2015-09-06,4571.0,,200.0,32875,82123.0,2015,9,6,2015-09-01
2015-09-07,3501.0,,155.0,33280,75257.0,2015,9,7,2015-09-01
2015-09-08,1138.0,,208.0,42344,71591.0,2015,9,8,2015-09-01
2015-09-09,1041.0,,175.0,43528,71173.0,2015,9,9,2015-09-01
2015-09-10,416.0,,77.0,22023,31862.0,2015,9,10,2015-09-01
2015-09-11,1929.0,,207.0,47206,86598.0,2015,9,11,2015-09-01
2015-09-12,2620.0,,192.0,33282,68420.0,2015,9,12,2015-09-01
2015-09-13,2814.0,,215.0,34308,72749.0,2015,9,13,2015-09-01
2015-09-14,1751.0,,240.0,44367,83150.0,2015,9,14,2015-09-01
2015-09-15,1533.0,,227.0,48402,88238.0,2015,9,15,2015-09-01
2015-09-16,1424.0,,199.0,50780,91197.0,2015,9,16,2015-09-01
2015-09-17,1508.0,,206.0,50275,91433.0,2015,9,17,2015-09-01
2015-09-18,2090.0,,226.0,49946,95186.0,2015,9,18,2015-09-01
2015-09-19,184.0,,,42653,98568.0,2015,9,19,2015-09-01
2015-09-20,3598.0,,234.0,40099,90483.0,2015,9,20,2015-09-01
2015-09-21,1290.0,,249.0,47178,85002.0,2015,9,21,2015-09-01
2015-09-22,1080.0,,191.0,48664,84251.0,2015,9,22,2015-09-01
2015-09-23,1568.0,,218.0,48175,88117.0,2015,9,23,2015-09-01
2015-09-24,1766.0,,204.0,52706,96872.0,2015,9,24,2015-09-01
2015-09-25,2059.0,,193.0,51367,95467.0,2015,9,25,2015-09-01
2015-09-26,3769.0,,219.0,42559,93740.0,2015,9,26,2015-09-01
2015-09-27,2940.0,,151.0,38278,82841.0,2015,9,27,2015-09-01
2015-09-28,1505.0,,223.0,48009,90180.0,2015,9,28,2015-09-01
2015-09-29,1284.0,,173.0,48728,87702.0,2015,9,29,2015-09-01
2015-09-30,744.0,,77.0,39450,65081.0,2015,9,30,2015-09-01
2015-10-01,804.0,,92.0,34719,55662.0,2015,10,1,2015-10-01
2015-10-02,65.0,,4.0,9444,12111.0,2015,10,2,2015-10-01
2015-10-03,489.0,,64.0,16564,25241.0,2015,10,3,2015-10-01
2015-10-04,2005.0,,127.0,30214,59317.0,2015,10,4,2015-10-01
2015-10-05,1193.0,,176.0,44581,78665.0,2015,10,5,2015-10-01
2015-10-06,1328.0,,167.0,49720,89905.0,2015,10,6,2015-10-01
2015-10-07,1211.0,,172.0,50141,89586.0,2015,10,7,2015-10-01
2015-10-08,1436.0,,180.0,50179,88959.0,2015,10,8,2015-10-01
2015-10-09,1302.0,,97.0,37283,65046.0,2015,10,9,2015-10-01
2015-10-10,3864.0,,206.0,39348,87575.0,2015,10,10,2015-10-01
2015-10-11,4004.0,,171.0,38967,92607.0,2015,10,11,2015-10-01
2015-10-12,2452.0,,189.0,45584,102884.0,2015,10,12,2015-10-01
2015-10-13,1235.0,,151.0,49047,101421.0,2015,10,13,2015-10-01
2015-10-14,1069.0,,150.0,50000,99751.0,2015,10,14,2015-10-01
2015-10-15,1318.0,,155.0,48783,96975.0,2015,10,15,2015-10-01
2015-10-16,1522.0,,118.0,46486,93266.0,2015,10,16,2015-10-01
2015-10-17,2239.0,,120.0,31811,70864.0,2015,10,17,2015-10-01
2015-10-18,1141.0,,75.0,23978,49590.0,2015,10,18,2015-10-01
2015-10-19,661.0,,116.0,36570,66941.0,2015,10,19,2015-10-01
2015-10-20,1093.0,,147.0,45377,89988.0,2015,10,20,2015-10-01
2015-10-21,1339.0,,162.0,49121,100309.0,2015,10,21,2015-10-01
2015-10-22,1342.0,,177.0,49604,100026.0,2015,10,22,2015-10-01
2015-10-23,1429.0,,123.0,44681,90710.0,2015,10,23,2015-10-01
2015-10-24,2254.0,,101.0,31713,71472.0,2015,10,24,2015-10-01
2015-10-25,1761.0,,90.0,29289,62798.0,2015,10,25,2015-10-01
2015-10-26,1039.0,,154.0,42166,81381.0,2015,10,26,2015-10-01
2015-10-27,866.0,,86.0,44553,83174.0,2015,10,27,2015-10-01
2015-10-28,128.0,,25.0,20736,34040.0,2015,10,28,2015-10-01
2015-10-29,1179.0,,167.0,45359,90367.0,2015,10,29,2015-10-01
2015-10-30,1558.0,,154.0,44521,90284.0,2015,10,30,2015-10-01
2015-10-31,2206.0,,145.0,31759,70082.0,2015,10,31,2015-10-01
2015-11-01,2090.0,,111.0,30622,66939.0,2015,11,1,2015-11-01
2015-11-02,1316.0,,190.0,44534,89099.0,2015,11,2,2015-11-01
2015-11-03,1567.0,,166.0,49326,100760.0,2015,11,3,2015-11-01
2015-11-04,1217.0,,139.0,49487,99144.0,2015,11,4,2015-11-01
2015-11-05,849.0,,108.0,43006,81276.0,2015,11,5,2015-11-01
2015-11-06,1571.0,,122.0,47162,95321.0,2015,11,6,2015-11-01
2015-11-07,2643.0,,149.0,35586,79866.0,2015,11,7,2015-11-01
2015-11-08,2361.0,,99.0,32318,73329.0,2015,11,8,2015-11-01
2015-11-09,899.0,,102.0,42262,78410.0,2015,11,9,2015-11-01
2015-11-10,120.0,,42.0,21585,34847.0,2015,11,10,2015-11-01
2015-11-11,712.0,,95.0,37705,68696.0,2015,11,11,2015-11-01
2015-11-12,430.0,,61.0,37319,64556.0,2015,11,12,2015-11-01
2015-11-13,892.0,,78.0,38970,70190.0,2015,11,13,2015-11-01
2015-11-14,1349.0,,72.0,25300,50403.0,2015,11,14,2015-11-01
2015-11-15,1497.0,,78.0,25991,54736.0,2015,11,15,2015-11-01
2015-11-16,833.0,,105.0,40916,78389.0,2015,11,16,2015-11-01
2015-11-17,488.0,,66.0,38939,68151.0,2015,11,17,2015-11-01
2015-11-18,498.0,,82.0,41486,73030.0,2015,11,18,2015-11-01
2015-11-19,167.0,,37.0,21890,36884.0,2015,11,19,2015-11-01
2015-11-20,890.0,,73.0,38205,71192.0,2015,11,20,2015-11-01
2015-11-21,1572.0,,65.0,28038,56288.0,2015,11,21,2015-11-01
2015-11-22,905.0,,39.0,23344,44743.0,2015,11,22,2015-11-01
2015-11-23,382.0,,43.0,30136,51812.0,2015,11,23,2015-11-01
2015-11-24,392.0,,43.0,32218,53981.0,2015,11,24,2015-11-01
2015-11-25,636.0,,54.0,30295,55504.0,2015,11,25,2015-11-01
2015-11-26,1436.0,,61.0,13291,35956.0,2015,11,26,2015-11-01
2015-11-27,1859.0,,78.0,22829,51342.0,2015,11,27,2015-11-01
2015-11-28,1061.0,,45.0,15832,32196.0,2015,11,28,2015-11-01
2015-11-29,888.0,,45.0,18453,36854.0,2015,11,29,2015-11-01
2015-11-30,346.0,,62.0,30221,52674.0,2015,11,30,2015-11-01
2015-12-01,61.0,,22.0,18399,29273.0,2015,12,1,2015-12-01
2015-12-02,138.0,,29.0,23782,39484.0,2015,12,2,2015-12-01
2015-12-03,348.0,,42.0,33917,59184.0,2015,12,3,2015-12-01
2015-12-04,549.0,,60.0,34737,61717.0,2015,12,4,2015-12-01
2015-12-05,1638.0,,66.0,26355,56227.0,2015,12,5,2015-12-01
2015-12-06,1321.0,,53.0,24942,52485.0,2015,12,6,2015-12-01
2015-12-07,554.0,,84.0,34139,60929.0,2015,12,7,2015-12-01
2015-12-08,411.0,,69.0,35614,59619.0,2015,12,8,2015-12-01
2015-12-09,355.0,,33.0,35305,59954.0,2015,12,9,2015-12-01
2015-12-10,638.0,,67.0,39099,69925.0,2015,12,10,2015-12-01
2015-12-11,822.0,,63.0,39059,72153.0,2015,12,11,2015-12-01
2015-12-12,2192.0,,51.0,31956,68858.0,2015,12,12,2015-12-01
2015-12-13,2470.0,,68.0,32001,72863.0,2015,12,13,2015-12-01
2015-12-14,606.0,,56.0,32518,57195.0,2015,12,14,2015-12-01
2015-12-15,606.0,,54.0,38660,67753.0,2015,12,15,2015-12-01
2015-12-16,436.0,,50.0,35643,61011.0,2015,12,16,2015-12-01
2015-12-17,120.0,,26.0,21960,35033.0,2015,12,17,2015-12-01
2015-12-18,384.0,,38.0,30699,51270.0,2015,12,18,2015-12-01
2015-12-19,527.0,,31.0,17776,30995.0,2015,12,19,2015-12-01
2015-12-20,604.0,,36.0,17029,30624.0,2015,12,20,2015-12-01
2015-12-21,494.0,,29.0,29800,54373.0,2015,12,21,2015-12-01
2015-12-22,274.0,,26.0,22941,39410.0,2015,12,22,2015-12-01
2015-12-23,172.0,,19.0,14817,28228.0,2015,12,23,2015-12-01
2015-12-24,660.0,,64.0,18445,35231.0,2015,12,24,2015-12-01
2015-12-25,2171.0,,84.0,12331,37829.0,2015,12,25,2015-12-01
2015-12-26,1021.0,,96.0,13912,30690.0,2015,12,26,2015-12-01
2015-12-27,1064.0,,83.0,13176,30096.0,2015,12,27,2015-12-01
2015-12-28,756.0,,69.0,18889,39889.0,2015,12,28,2015-12-01
2015-12-29,211.0,,36.0,13347,24451.0,2015,12,29,2015-12-01
2015-12-30,888.0,,57.0,22476,43736.0,2015,12,30,2015-12-01
2015-12-31,1072.0,,54.0,20375,40032.0,2015,12,31,2015-12-01
2016-01-01,919.0,,51.0,11009,24429.0,2016,1,1,2016-01-01
2016-01-02,877.0,,34.0,14587,29093.0,2016,1,2,2016-01-01
2016-01-03,784.0,,27.0,15499,29616.0,2016,1,3,2016-01-01
2016-01-04,166.0,,33.0,19593,36172.0,2016,1,4,2016-01-01
2016-01-05,121.0,,22.0,18053,32049.0,2016,1,5,2016-01-01
2016-01-06,265.0,,27.0,24569,40996.0,2016,1,6,2016-01-01
2016-01-07,318.0,,24.0,27773,45986.0,2016,1,7,2016-01-01
2016-01-08,364.0,,28.0,28709,47061.0,2016,1,8,2016-01-01
2016-01-09,632.0,,20.0,20846,37341.0,2016,1,9,2016-01-01
2016-01-10,391.0,,18.0,14275,25404.0,2016,1,10,2016-01-01
2016-01-11,155.0,,32.0,22937,37393.0,2016,1,11,2016-01-01
2016-01-12,151.0,,23.0,25211,38958.0,2016,1,12,2016-01-01
2016-01-13,82.0,,15.0,21133,31608.0,2016,1,13,2016-01-01
2016-01-14,123.0,,29.0,23780,37295.0,2016,1,14,2016-01-01
2016-01-15,379.0,,27.0,28435,45993.0,2016,1,15,2016-01-01
2016-01-16,803.0,,37.0,19178,35791.0,2016,1,16,2016-01-01
2016-01-17,387.0,,22.0,12024,20487.0,2016,1,17,2016-01-01
2016-01-18,123.0,,13.0,12718,19998.0,2016,1,18,2016-01-01
2016-01-19,64.0,,12.0,17281,26966.0,2016,1,19,2016-01-01
2016-01-20,126.0,,11.0,23419,35477.0,2016,1,20,2016-01-01
2016-01-21,133.0,,15.0,23671,36048.0,2016,1,21,2016-01-01
2016-01-22,115.0,,6.0,20950,31344.0,2016,1,22,2016-01-01
2016-01-23,0.0,,0.0,0,0.0,2016,1,23,2016-01-01
2016-01-24,0.0,,0.0,0,0.0,2016,1,24,2016-01-01
2016-01-25,0.0,,0.0,0,0.0,2016,1,25,2016-01-01
2016-01-26,0.0,,0.0,0,0.0,2016,1,26,2016-01-01
2016-01-27,54.0,,6.0,6760,13698.0,2016,1,27,2016-01-01
2016-01-28,81.0,,9.0,11944,22314.0,2016,1,28,2016-01-01
2016-01-29,118.0,,27.0,16028,26896.0,2016,1,29,2016-01-01
2016-01-30,328.0,,23.0,12964,23350.0,2016,1,30,2016-01-01
2016-01-31,533.0,,17.0,16112,31280.0,2016,1,31,2016-01-01
2016-02-01,202.0,,31.0,24334,42380.0,2016,2,1,2016-02-01
2016-02-02,280.0,,31.0,28527,47742.0,2016,2,2,2016-02-01
2016-02-03,63.0,,12.0,16203,24225.0,2016,2,3,2016-02-01
2016-02-04,304.0,,24.0,27765,47458.0,2016,2,4,2016-02-01
2016-02-05,102.0,,7.0,13669,25538.0,2016,2,5,2016-02-01
2016-02-06,586.0,,35.0,16933,38782.0,2016,2,6,2016-02-01
2016-02-07,622.0,,30.0,17605,31524.0,2016,2,7,2016-02-01
2016-02-08,80.0,,20.0,19026,28648.0,2016,2,8,2016-02-01
2016-02-09,156.0,,9.0,22740,40198.0,2016,2,9,2016-02-01
2016-02-10,130.0,,17.0,22418,38402.0,2016,2,10,2016-02-01
2016-02-11,87.0,,15.0,18747,27783.0,2016,2,11,2016-02-01
2016-02-12,104.0,,16.0,16445,27143.0,2016,2,12,2016-02-01
2016-02-13,46.0,,4.0,6625,11589.0,2016,2,13,2016-02-01
2016-02-14,78.0,,4.0,4652,6934.0,2016,2,14,2016-02-01
2016-02-15,43.0,,1.0,5883,8747.0,2016,2,15,2016-02-01
2016-02-16,53.0,,19.0,14225,27802.0,2016,2,16,2016-02-01
2016-02-17,182.0,,26.0,23572,38304.0,2016,2,17,2016-02-01
2016-02-18,202.0,,26.0,22261,34431.0,2016,2,18,2016-02-01
2016-02-19,268.0,,17.0,21959,35317.0,2016,2,19,2016-02-01
2016-02-20,1710.0,,50.0,24484,53540.0,2016,2,20,2016-02-01
2016-02-21,1228.0,,29.0,20052,41645.0,2016,2,21,2016-02-01
2016-02-22,455.0,,37.0,28233,48237.0,2016,2,22,2016-02-01
2016-02-23,62.0,,10.0,16133,26379.0,2016,2,23,2016-02-01
2016-02-24,38.0,,3.0,9761,14994.0,2016,2,24,2016-02-01
2016-02-25,237.0,,23.0,25102,42707.0,2016,2,25,2016-02-01
2016-02-26,254.0,,19.0,22574,36101.0,2016,2,26,2016-02-01
2016-02-27,706.0,,18.0,17226,37583.0,2016,2,27,2016-02-01
2016-02-28,2335.0,,43.0,25440,61595.0,2016,2,28,2016-02-01
2016-02-29,376.0,,58.0,27957,47933.0,2016,2,29,2016-02-01
2016-03-01,470.0,,66.0,30509,55160.0,2016,3,1,2016-03-01
2016-03-02,235.0,,35.0,26195,43535.0,2016,3,2,2016-03-01
2016-03-03,215.0,,22.0,24061,37848.0,2016,3,3,2016-03-01
2016-03-04,150.0,,16.0,17369,29100.0,2016,3,4,2016-03-01
2016-03-05,785.0,,46.0,18023,36875.0,2016,3,5,2016-03-01
2016-03-06,837.0,,40.0,18832,36377.0,2016,3,6,2016-03-01
2016-03-07,633.0,,58.0,31492,56232.0,2016,3,7,2016-03-01
2016-03-08,723.0,,98.0,36521,67958.0,2016,3,8,2016-03-01
2016-03-09,1226.0,,125.0,41489,81662.0,2016,3,9,2016-03-01
2016-03-10,1271.0,,111.0,42252,82079.0,2016,3,10,2016-03-01
2016-03-11,1266.0,,79.0,38193,76636.0,2016,3,11,2016-03-01
